When would you use a message queue instead of a synchronous API call?	<b>Model answer:</b> "Use async messaging when the work can happen <i>after</i> you respond to the user, and you want to decouple availability and latency. Three triggers: (1) <b>load leveling</b> — the producer is bursty and a queue smooths spikes so the consumer (and DB) aren't overwhelmed; (2) <b>decoupling</b> — you want to add consumers without touching the producer, or one event has many independent consumers; (3) <b>resilience</b> — if a downstream is down, the queue buffers instead of failing the user's request. Keep it synchronous when the caller genuinely needs the answer to proceed — a price quote, an auth check, an inventory-availability read. The tell is: 'does the user need this result before we can respond?' If no → async."<br><br><b>Follow-ups:</b><br>• <i>What's the cost of going async?</i> → Eventual consistency, duplicate handling, ordering concerns, operational complexity (DLQs, lag monitoring), and latency under load.<br>• <i>How does availability change?</i> → Sync chains multiply availability (0.999⁴ ≈ 99.6%); async makes the producer's availability independent of consumers.	InterviewPrep::Message_Queues_and_Streaming
Explain the difference between a queue, pub/sub, and a log.	<b>Model answer:</b> "A <b>queue</b> is point-to-point: each message goes to exactly one of the competing consumers and is deleted on ack — a to-do list (RabbitMQ, SQS). <b>Pub/sub</b> is fan-out: each subscriber gets its own copy of every message — a broadcast (SNS, fanout exchange). A <b>log</b> is append-only and retained: consumers track their own offset, reading is non-destructive, so you get replay, multiple independent consumer groups, and event sourcing (Kafka, Kinesis). The defining axis is <i>delete-on-read</i> (broker-centric) vs <i>retained-and-replayable</i> (log-centric). The moment a requirement mentions replay or multiple independent downstreams, choose a log."<br><br><b>Follow-ups:</b><br>• <i>Kafka does both queue and pub/sub — how?</i> → Within one consumer group, partitions split across consumers (queue behavior); across groups, every group sees everything (pub/sub) — plus retention.<br>• <i>When RabbitMQ over Kafka?</i> → Complex routing, per-message TTL/priority/delay, RPC patterns, lower-throughput task queues.	InterviewPrep::Message_Queues_and_Streaming
Why is exactly-once delivery impossible, and what do you do instead?	<b>Model answer:</b> "It's the Two Generals Problem. After a consumer processes a message it must ack the broker, but the ack can be lost — by a network drop or a crash right after processing. The broker then can't tell 'processed, ack lost' from 'crashed before processing.' Its only options are redeliver (risk duplicate) or not (risk loss); there's no third choice, so exactly-once <i>delivery</i> is impossible. The practical answer is <b>at-least-once delivery + idempotent consumers</b>: commit the offset <i>after</i> processing (never lose), and make processing dedup duplicates — typically a dedup/inbox table keyed by messageId, written in the same transaction as the side effect. That gives exactly-once <i>processing</i>, which is what people actually want. Kafka transactions give true exactly-once, but only Kafka-to-Kafka — the moment you write to an external DB or call an API, you're back to idempotency."<br><br><b>Follow-ups:</b><br>• <i>Show the dedup code.</i> → Insert messageId with a unique constraint in the same tx as the business write; UniqueViolation → no-op.<br>• <i>What about double-charging a card?</i> → Two layers: your dedup table <i>and</i> the gateway's idempotency key.	InterviewPrep::Message_Queues_and_Streaming
How does Kafka guarantee ordering, and what are the limits?	<b>Model answer:</b> "Ordering is guaranteed <b>only within a partition</b> — each partition is an append-only log. There's no global order across a topic, because that would require a single serialization point and kill parallelism. To get the ordering you need, you partition by <b>key</b>: all events for one entity (orderId, accountId) hash to the same partition and are strictly ordered relative to each other, while different entities parallelize across partitions. You almost never need global order — you need per-entity order, and partition-by-key gives exactly that. The catch: ordering breaks if you increase partition count (keys rehash) or run more than one in-flight request without idempotence (retries can reorder)."<br><br><b>Follow-ups:</b><br>• <i>If you truly need global order?</i> → One partition, one consumer — no horizontal scaling. Question whether the requirement is real.<br>• <i>How do you handle out-of-order events?</i> → Version numbers / last-write-wins, or event-time buffering with watermarks.	InterviewPrep::Message_Queues_and_Streaming
What is the dual-write problem and how do you solve it?	<b>Model answer:</b> "A service often needs to update its DB <i>and</i> publish an event atomically, but the DB and broker are separate systems — you can't put both in one transaction. So a crash between them leaves either a committed order with no event (lost event) or a published event for an order that rolled back (phantom event). Wrapping them in either order can't fix the crash window. The solution is the <b>transactional outbox</b>: in the same DB transaction as the business write, insert a row into an <code>outbox</code> table. A separate relay — a poller or, better, CDC (Debezium tailing the WAL) — reads the outbox and publishes to the broker at-least-once. Because the order and outbox row commit together, you can't have one without the other; consumers dedup on messageId to absorb the at-least-once relay."<br><br><b>Follow-ups:</b><br>• <i>Poll vs CDC?</i> → CDC has no polling lag, no extra DB query load, and reads straight from the WAL — preferred at scale.<br>• <i>What's the consumer-side mirror?</i> → The inbox pattern: record messageId in the same tx as the side effect.	InterviewPrep::Message_Queues_and_Streaming
Walk me through SQS visibility timeout and DLQs.	<b>Model answer:</b> "When a consumer receives an SQS message, SQS hides it from other consumers for the <b>visibility timeout</b> (default 30s). The consumer processes and calls <code>DeleteMessage</code> (the ack). If it deletes in time, done. If it crashes or runs long, the timeout expires, the message reappears, and another consumer gets it — that's how SQS achieves at-least-once. You set the timeout above your p99 processing time, or extend it dynamically with <code>ChangeMessageVisibility</code> for long jobs. For poison messages, you configure a <b>redrive policy</b> with <code>maxReceiveCount</code>: after, say, 5 receives, SQS automatically moves the message to a <b>DLQ</b> for inspection and replay, so it stops cycling through your workers. Always use <b>long polling</b> (<code>WaitTimeSeconds=20</code>) to avoid wasteful empty receives."<br><br><b>Follow-ups:</b><br>• <i>Standard vs FIFO?</i> → Standard: best-effort order, at-least-once, huge throughput. FIFO: strict order per MessageGroupId, exactly-once processing (5-min dedup), 300/s per group.<br>• <i>Why SNS→SQS rather than SNS→Lambda?</i> → The SQS buffer gives each consumer durability and back-pressure; one slow consumer doesn't affect others.	InterviewPrep::Message_Queues_and_Streaming
Design a notification system that sends email, SMS, and push for an event.	<b>Model answer:</b> "One event, three independent channels with different rate limits and failure profiles → <b>SNS→SQS fan-out</b>. The producer publishes <code>NotifyUser</code> once to an SNS topic; SNS delivers a copy to three SQS queues (email, sms, push), each consumed by its own worker pool. Each queue is an independent buffer with its own retry and DLQ, so if the SMS provider is down, its queue backs up without touching email. Workers are <b>idempotent</b> — dedup on <code>(userId, eventId, channel)</code> so a redelivery doesn't send a second email. Retries use <b>exponential backoff + jitter</b>; after max attempts → DLQ + alert. For provider rate limits, the pull-based SQS consumers throttle naturally (back-pressure). If I needed replay or analytics on notifications, I'd put Kafka in front instead of/alongside SNS."<br><br><b>Follow-ups:</b><br>• <i>Ordering?</i> → Usually irrelevant across channels; if a user mustn't get 'shipped' before 'confirmed,' partition by userId in Kafka.<br>• <i>Dedup window?</i> → Keep processed eventIds as long as the message could be redelivered (retention + visibility timeout).	InterviewPrep::Message_Queues_and_Streaming
What is a poison message and how do you handle it?	<b>Model answer:</b> "A poison message is one that can never be processed successfully — corrupt payload, schema mismatch, or a referenced entity that no longer exists. The danger is head-of-line blocking: if you retry it forever (or <code>requeue=true</code> in RabbitMQ), it loops, pins a worker, and in an ordered partition blocks everything behind it. The fix is a <b>retry cap + DLQ</b>: retry transient failures a bounded number of times with exponential backoff and jitter, and after the cap, move the message to a dead-letter queue. That unblocks the stream, preserves the bad message for debugging, and lets ops fix and replay it. Distinguishing transient (retry) from permanent (DLQ immediately) failures in code avoids wasting retries on hopeless messages."<br><br><b>Follow-ups:</b><br>• <i>RabbitMQ specifics?</i> → <code>basic.nack(requeue=false)</code> → DLX; never <code>requeue=true</code> on poison (hot loop).<br>• <i>Kafka specifics?</i> → Retry-topic chain + a dead-letter topic; skip the offset past it if needed.	InterviewPrep::Message_Queues_and_Streaming
Compare Kafka and RabbitMQ. When would you pick each?	<b>Model answer:</b> "RabbitMQ is a <b>smart broker, dumb consumer</b> — routing logic (direct/topic/fanout/headers exchanges) lives in the broker, messages are deleted on ack, and you get per-message control: TTL, priority, delayed delivery, requeue. Kafka is a <b>dumb broker, smart consumer</b> — the broker just appends to a partitioned log; consumers own their offsets, data is retained and replayable, and ordering is per-partition. Pick <b>RabbitMQ</b> for complex routing, task queues, RPC patterns, per-message priorities/TTL, and moderate throughput. Pick <b>Kafka</b> for event streaming, replay, event sourcing, CDC, many independent consumer groups, stream processing, and extreme throughput (millions/s via sequential disk, zero-copy, batching). If a requirement says 'replay history' or 'three teams independently consume the same stream,' that's Kafka."<br><br><b>Follow-ups:</b><br>• <i>Why is Kafka so fast?</i> → Sequential disk writes + page cache, zero-copy sendfile, batching, compression.<br>• <i>Does RabbitMQ scale?</i> → Yes (clustering, quorum queues), but its model favors routing flexibility over the raw throughput and retention Kafka gives.	InterviewPrep::Message_Queues_and_Streaming
What's the difference between at-least-once and exactly-once, and how do you make a consumer idempotent?	<b>Model answer:</b> "At-least-once never loses but may duplicate (commit offset after processing, producer retries on ack failure). Exactly-once delivery is impossible, so we approximate it with at-least-once + idempotency = exactly-once <i>processing</i>. To make a consumer idempotent: (1) a <b>dedup/inbox table</b> — insert the messageId with a unique constraint in the same transaction as the side effect; a duplicate hits the constraint and no-ops; (2) <b>natural idempotency</b> — use set-operations (<code>status='PAID'</code>) or upserts instead of increments/inserts; (3) <b>conditional writes</b> — <code>UPDATE ... WHERE version = N</code> so a stale duplicate no-ops. The dedup row and the business effect must commit atomically, or a crash between them reintroduces loss or duplicates."<br><br><b>Follow-ups:</b><br>• <i>How long do you keep dedup keys?</i> → As long as a redelivery is possible (retention + visibility/redelivery window), then TTL them.<br>• <i>Kafka exactly-once?</i> → Idempotent producer (PID+sequence) + transactions (atomic consume-process-produce with <code>read_committed</code>), Kafka-to-Kafka only.	InterviewPrep::Message_Queues_and_Streaming
