What's the difference between Docker and Kubernetes?	<b>Model answer:</b><br>They operate at different layers and aren't alternatives. <b>Docker</b> packages and runs a <i>single</i> container on <i>one</i> host: it builds OCI images, isolates a process with namespaces+cgroups, and runs it via dockerd→containerd→runc. <b>Kubernetes</b> <i>orchestrates many containers across a fleet of machines</i>: it schedules pods onto nodes, restarts failed ones, scales replicas, gives them stable networking (Services/DNS), does zero-downtime rolling updates, and manages config/secrets/storage — all driven by declarative desired-state reconciliation. In practice you use Docker (or any OCI tooling) to <i>build</i> the image, and Kubernetes to <i>run</i> it at scale. Note that K8s doesn't use the Docker daemon at runtime anymore — the kubelet talks CRI directly to containerd.<br><br><b>Follow-ups:</b><br>• <i>Does K8s need Docker?</i> No. It needs a CRI-compliant runtime (containerd/CRI-O); dockershim was removed in 1.24. Docker is still fine for <i>building</i> images.<br>• <i>What does K8s give you that Docker/Compose doesn't?</i> Multi-node scheduling, self-healing across machines, autoscaling, rolling updates/rollback, Services/Ingress, and declarative reconciliation. Compose is single-host dev only.	InterviewPrep::Containers_Kubernetes_and_Helm
What is a container, really? How does isolation work?	<b>Model answer:</b><br>A container is just a <b>normal Linux process</b> with two kernel features applied. <b>Namespaces</b> give it an isolated <i>view</i> — its own PID space (it's PID 1, can't see host processes), its own network interface and IP, its own filesystem root (the image rootfs via OverlayFS), its own hostname, IPC, and UID mapping. <b>cgroups</b> <i>cap and account</i> its resource usage — CPU shares/quota and a memory ceiling, so it can't starve neighbors. Optionally <b>capabilities</b>, seccomp, and AppArmor trim what even root inside can do. There's no "container" object in the kernel; runc just <code>clone()</code>s a process with the right namespace flags, writes cgroup limits, pivots to the image rootfs, and <code>exec()</code>s your binary. That's the whole trick — which is also why containers boot in milliseconds (no OS to start) and why isolation is weaker than VMs (one shared kernel).<br><br><b>Follow-ups:</b><br>• <i>Namespaces vs cgroups?</i> Namespaces = what you can <b>see</b> (isolation); cgroups = what you can <b>use</b> (limits).<br>• <i>Why is a container less isolated than a VM?</i> Shared host kernel → a kernel exploit = container escape = host compromise. VMs have their own kernel behind a hypervisor. Harden with user namespaces, seccomp, or gVisor/Kata.	InterviewPrep::Containers_Kubernetes_and_Helm
CMD vs ENTRYPOINT — and exec vs shell form?	<b>Model answer:</b><br><b>ENTRYPOINT</b> is the executable that always runs; <b>CMD</b> provides default arguments (or the default command if there's no ENTRYPOINT). At <code>docker run</code>, anything you append replaces CMD but is passed as args to ENTRYPOINT. So <code>ENTRYPOINT ["python","-m","app"]</code> + <code>CMD ["--port","8080"]</code> runs <code>python -m app --port 8080</code>, and <code>docker run img --port 9090</code> keeps the entrypoint but swaps the args. Use ENTRYPOINT to fix the binary, CMD for tweakable defaults. The second axis is <b>form</b>: <i>exec form</i> (JSON array) runs the binary directly as PID 1, so SIGTERM reaches your process and graceful shutdown works; <i>shell form</i> (a bare string) wraps it in <code>/bin/sh -c</code>, making <code>sh</code> PID 1, which doesn't forward SIGTERM — so Kubernetes ends up SIGKILLing you after the grace period, dropping in-flight requests. Always prefer exec form.<br><br><b>Follow-ups:</b><br>• <i>Why does PID 1 matter?</i> PID 1 has special signal semantics and must reap zombies; if your app isn't getting SIGTERM, use exec form or a tiny init (<code>tini</code>, <code>--init</code>).<br>• <i>How do you override ENTRYPOINT?</i> <code>docker run --entrypoint /bin/sh img</code>.	InterviewPrep::Containers_Kubernetes_and_Helm
Explain multi-stage builds and why they matter.	<b>Model answer:</b><br>A multi-stage Dockerfile has multiple <code>FROM</code> stages; you build in a <i>fat</i> stage that has the full toolchain, then <code>COPY --from=builder</code> only the final artifact into a <i>thin</i> runtime stage, and only the last stage ships. For a Go service, the build stage has the ~1 GB Go toolchain but the runtime stage is a distroless/scratch base holding just the static binary — a single-digit-MB image. Benefits: dramatically smaller images (faster pulls → faster autoscaling and rollouts, lower storage cost), and a far smaller attack surface (no compilers, no shell, no package manager for an attacker to abuse). Pair it with a non-root USER, a distroless base, and digest-pinning for the senior-grade answer.<br><br><b>Follow-ups:</b><br>• <i>distroless vs alpine?</i> distroless = no shell/pkg-mgr (smallest, hardest to debug — use <code>kubectl debug</code>); alpine = ~5 MB with a shell (musl libc, watch for glibc-incompatibility and DNS quirks).<br>• <i>How do you debug a distroless image?</i> Ephemeral debug containers (<code>kubectl debug --image=busybox</code>) sharing the pod's namespaces.	InterviewPrep::Containers_Kubernetes_and_Helm
Liveness vs readiness probe?	<b>Model answer:</b><br><b>Liveness</b> answers "is this container wedged?" — on failure the kubelet <i>restarts</i> the container. <b>Readiness</b> answers "can this pod serve traffic right now?" — on failure the pod is <i>removed from the Service's Endpoints</i> (gets no traffic) but is <b>not</b> restarted, so it can recover on its own. The critical rule: liveness should check only the process itself (a deadlock/hang), while readiness can check dependencies (DB reachable, cache warm). The classic outage is putting a dependency check in the <i>liveness</i> probe: when the DB blips, every pod's liveness fails and Kubernetes restarts the entire fleet simultaneously — a restart storm that turns a minor blip into a major outage. There's also a <b>startup</b> probe to give slow-booting apps time before liveness/readiness kick in, so an aggressive liveness probe doesn't kill a process that just needs 90 seconds to warm up.<br><br><b>Follow-ups:</b><br>• <i>What if you only set a liveness probe?</i> The pod may receive traffic before it's ready (no readiness gate) and you risk the dependency-restart-storm trap.<br>• <i>Probe types?</i> httpGet, tcpSocket, exec, grpc — with thresholds and delays.	InterviewPrep::Containers_Kubernetes_and_Helm
Requests vs limits, and the QoS classes?	<b>Model answer:</b><br><b>Requests</b> are what the scheduler <i>reserves</i> — it places the pod only on a node with that much free, and requests define the guaranteed floor. <b>Limits</b> are the hard cgroup ceiling at runtime. Their relationship sets the pod's <b>QoS class</b>, which determines eviction order under node memory pressure: <b>Guaranteed</b> (every container has requests == limits) is evicted last; <b>Burstable</b> (some requests set, not all equal to limits) is middle; <b>BestEffort</b> (nothing set) is evicted first. At runtime the two resources behave differently: exceeding a <b>CPU</b> limit only <i>throttles</i> you (compressible — you slow down, latency rises, but you keep running), while exceeding a <b>memory</b> limit gets you <b>OOMKilled</b> (incompressible — exit 137, restart). Best practice: always set requests (so scheduling and QoS work), set memory limits, and be cautious with CPU limits since throttling causes hard-to-diagnose latency. For critical pods, set requests == limits to get Guaranteed.<br><br><b>Follow-ups:</b><br>• <i>Why avoid CPU limits sometimes?</i> CFS throttling can spike p99 latency even when average CPU looks low; many teams set CPU requests but omit CPU limits.<br>• <i>Enforce defaults?</i> LimitRange + ResourceQuota per namespace so nobody ships BestEffort by accident.	InterviewPrep::Containers_Kubernetes_and_Helm
How does a rolling update work, and how do you roll back?	<b>Model answer:</b><br>A Deployment doesn't mutate pods in place — changing the pod template (e.g., a new image) creates a <b>new ReplicaSet</b> and keeps the old one. The Deployment controller then scales the new RS up and the old RS down gradually, governed by <code>maxSurge</code> (how many above desired you may temporarily run) and <code>maxUnavailable</code> (how many below desired you tolerate). With <code>maxUnavailable: 0, maxSurge: 1</code> you get true zero-downtime: a new pod is added, and only once its <b>readiness probe passes</b> is an old pod removed — repeating until all pods are new. Readiness gating means a broken new version stalls the rollout instead of taking down the old pods. <b>Rollback</b> is instant because the old ReplicaSet (with its full pod template) is retained: <code>kubectl rollout undo</code> just scales the previous RS back up and the current one down. <code>kubectl rollout status/history</code> track it.<br><br><b>Follow-ups:</b><br>• <i>What if the new version is bad but passes readiness?</i> Use canary/blue-green or Argo Rollouts with automated metric analysis and auto-rollback.<br>• <i>maxSurge vs maxUnavailable trade-off?</i> maxUnavailable:0 needs spare capacity for the surge pod; higher maxUnavailable rolls faster but reduces capacity mid-roll.	InterviewPrep::Containers_Kubernetes_and_Helm
StatefulSet vs Deployment — when and why?	<b>Model answer:</b><br>Use a <b>Deployment</b> for stateless apps where pods are interchangeable "cattle" — random names, no stable identity, shared/no storage, all updated at once. Use a <b>StatefulSet</b> for stateful apps (databases, Kafka, ZooKeeper) that need: <b>stable network identity</b> (ordinal names <code>db-0/1/2</code> with per-pod DNS via a headless Service), <b>ordered operations</b> (<code>db-0</code> Ready before <code>db-1</code> starts; reverse to scale down), and <b>per-pod persistent storage</b> (each pod gets its <i>own</i> PVC via <code>volumeClaimTemplates</code>, re-attached to the same ordinal on reschedule). These matter because clustered databases do leader election, replication, and membership based on stable identity, and each replica owns distinct data — random names and shared volumes would break replication and corrupt data.<br><br><b>Follow-ups:</b><br>• <i>Why a headless Service?</i> It gives each pod a stable DNS A-record (<code>db-0.db.ns.svc</code>) so peers can address specific members, instead of a load-balanced VIP.<br>• <i>What sticks the storage to a pod?</i> The PVC created from <code>volumeClaimTemplates</code> is named per-ordinal and re-bound when that ordinal reschedules.	InterviewPrep::Containers_Kubernetes_and_Helm
How does an external request reach a pod?	<b>Model answer:</b><br>DNS resolves the hostname to a <b>cloud load balancer</b> (provisioned by a <code>Service type=LoadBalancer</code> fronting the ingress controller). The LB forwards to a <b>NodePort</b> on the worker nodes; on that node, <b>kube-proxy</b>'s iptables/IPVS rules DNAT the traffic to an <b>ingress-controller pod</b> (e.g., nginx). The ingress controller terminates TLS and matches host/path rules to pick the right backend <b>Service</b>. It (or kube-proxy again) then DNATs the Service's ClusterIP to one healthy backing <b>pod IP</b>, chosen from the live Endpoints list that the Endpoints controller keeps current via the Service's label selector. Finally the <b>CNI</b> routes the packet to that pod — a local veth if same-node, or an overlay/BGP route if remote. Every hop is config-driven and self-updating as pods churn, which is the whole reason Services exist: pods are mortal and change IPs, but the Service VIP and DNS name are stable.<br><br><b>Follow-ups:</b><br>• <i>What does kube-proxy actually do?</i> In iptables/IPVS mode it <i>programs kernel rules</i>; the kernel forwards packets — kube-proxy isn't in the data path.<br>• <i>Why Ingress over many LoadBalancer Services?</i> One LB + L7 host/path routing + TLS for many apps, instead of one expensive cloud LB per service.	InterviewPrep::Containers_Kubernetes_and_Helm
How does the scheduler decide where to place a pod?	<b>Model answer:</b><br>For each unscheduled pod, kube-scheduler runs two phases. <b>Filter (predicates)</b>: eliminate nodes that <i>cannot</i> run it — not enough allocatable CPU/memory for the pod's requests, nodeSelector/required affinity mismatch, untolerated taints, volume zone/topology conflicts, node not Ready or cordoned, hostPort conflicts. <b>Score (priorities)</b>: rank the surviving feasible nodes 0–100 with weighted functions — spread vs bin-pack (LeastAllocated/MostAllocated), balanced cpu:mem usage, affinity/anti-affinity and topology-spread preferences, and image locality (a node that already cached the image scores higher for faster startup). It picks the highest-scoring node and <b>binds</b> by writing <code>nodeName</code> back via the API server; the kubelet on that node then actually starts the pod. If no node survives filtering, the pod stays <b>Pending</b>, which is what triggers the Cluster Autoscaler to add a node.<br><br><b>Follow-ups:</b><br>• <i>Taints vs affinity?</i> Affinity = pods <i>attract</i> to nodes; taints = nodes <i>repel</i> pods unless tolerated (effects NoSchedule/PreferNoSchedule/NoExecute).<br>• <i>Spread replicas across zones?</i> podAntiAffinity or topologySpreadConstraints with <code>topologyKey: topology.kubernetes.io/zone</code>.	InterviewPrep::Containers_Kubernetes_and_Helm
